FiscalYear,Region,State,PollutantGroup,Pollutant,NumberOfTMDLs,CumulativeTMDLs
1998,08,WY,TOTAL RESIDUAL CHLORINE,TOTAL RESIDUAL CHLORINE,1,7
1998,08,WY,TOXIC ORGANICS,PENTACHLOROPHENOL (PCP),0,1
1998,09,AS,ENTEROCOCCUS BACTERIA,ENTEROCOCCUS BACTERIA,0,0
1998,09,AS,MERCURY,MERCURY IN FISH TISSUE,0,0
1998,09,AS,POLYCHLORINATED BIPHENYLS (PCBS),PCBS IN FISH TISSUE,0,0
1998,09,AZ,ALGAL GROWTH,CHLOROPHYLL-A,0,0
1998,09,AZ,AMMONIA,AMMONIA,0,0
1998,09,AZ,MERCURY,MERCURY,0,0
1998,09,AZ,MERCURY,MERCURY IN FISH TISSUE,0,0
1998,09,AZ,METALS (OTHER THAN MERCURY),ARSENIC,0,0
1998,09,AZ,METALS (OTHER THAN MERCURY),BERYLLIUM,0,0
1998,09,AZ,METALS (OTHER THAN MERCURY),CADMIUM,0,0
1998,09,AZ,METALS (OTHER THAN MERCURY),COPPER,0,0
1998,09,AZ,METALS (OTHER THAN MERCURY),LEAD,0,0
1998,09,AZ,METALS (OTHER THAN MERCURY),SELENIUM,0,0
1998,09,AZ,METALS (OTHER THAN MERCURY),ZINC,0,0
1998,09,AZ,NUTRIENTS,NITROGEN,0,0
1998,09,AZ,NUTRIENTS,"NITROGEN, TOTAL",0,0
1998,09,AZ,NUTRIENTS,PHOSPHORUS,0,0
1998,09,AZ,NUTRIENTS,"PHOSPHORUS, TOTAL",0,0
1998,09,AZ,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,0,0
1998,09,AZ,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,0
1998,09,AZ,PH/ACIDITY/CAUSTIC CONDITIONS,PH,0,0
1998,09,AZ,SUSPENDED SEDIMENT,SUSPENDED SEDIMENT,0,0
1998,09,AZ,TOXIC INORGANICS,BORON,0,0
1998,09,AZ,TURBIDITY,TURBIDITY,0,0
1998,09,CA,ADDITIVE TOXICITY,ADDITIVE TOXICITY,0,0
1998,09,CA,ADDITIVE TOXICITY FOR PYRETHROID PESTICIDES,ADDITIVE TOXICITY FOR PYRETHROID PESTICIDES,0,0
1998,09,CA,ALGAL GROWTH,ALGAE,0,0
1998,09,CA,AMMONIA,AMMONIA,0,0
1998,09,CA,AMMONIA,AMMONIA-NITROGEN,0,0
1998,09,CA,BACTERIA,BACTERIA,0,0
1998,09,CA,BEACH CLOSURES,BEACH CLOSURES,0,0
1998,09,CA,CHEMA,CHEMA,0,0
1998,09,CA,CHLORDANE IN SEDIMENTS,CHLORDANE IN SEDIMENTS,0,0
1998,09,CA,COLIFORMS,COLIFORMS,0,0
1998,09,CA,CONTAMINATED SEDIMENTS (CADMIUM),CONTAMINATED SEDIMENTS (CADMIUM),0,0
1998,09,CA,CONTAMINATED SEDIMENTS (CHLORDANE),CONTAMINATED SEDIMENTS (CHLORDANE),0,0
1998,09,CA,CONTAMINATED SEDIMENTS (COPPER),CONTAMINATED SEDIMENTS (COPPER),0,0
1998,09,CA,CONTAMINATED SEDIMENTS (PCBS),CONTAMINATED SEDIMENTS (PCBS),0,0
1998,09,CA,DDT,DDT,0,0
1998,09,CA,DDT IN TISSUE,DDT IN TISSUE,0,0
1998,09,CA,DIELDRIN IN TISSUE,DIELDRIN IN TISSUE,0,0
1998,09,CA,ENTEROCOCCUS BACTERIA,ENTEROCOCCUS BACTERIA,0,0
1998,09,CA,EXOTIC VEGETATION,EXOTIC VEGETATION,0,0
1998,09,CA,FECAL BACTERIA,FECAL BACTERIA,0,0
1998,09,CA,HIGH COLIFORM COUNT,HIGH COLIFORM COUNT,0,0
1998,09,CA,INORGANIC NITROGEN,INORGANIC NITROGEN,0,0
1998,09,CA,JAPANESE KNOTWEED,JAPANESE KNOTWEED,0,0
1998,09,CA,MERCURY,MERCURY,0,0
1998,09,CA,MERCURY,MERCURY IN SEDIMENT,0,0
1998,09,CA,MERCURY,"MERCURY, TOTAL",0,0
1998,09,CA,MERCURY,METHYLMERCURY,0,0
1998,09,CA,METALS (OTHER THAN MERCURY),ALUMINUM,0,0
1998,09,CA,METALS (OTHER THAN MERCURY),CADMIUM,0,0
1998,09,CA,METALS (OTHER THAN MERCURY),"CHROMIUM, TOTAL",0,0
1998,09,CA,METALS (OTHER THAN MERCURY),COPPER,0,0
1998,09,CA,METALS (OTHER THAN MERCURY),LEAD,0,0
1998,09,CA,METALS (OTHER THAN MERCURY),LEAD IN SEDIMENT,0,0
1998,09,CA,METALS (OTHER THAN MERCURY),NICKEL,0,0
1998,09,CA,METALS (OTHER THAN MERCURY),SELENIUM,0,0
1998,09,CA,METALS (OTHER THAN MERCURY),SELENIUM IN FISH TISSUE,0,0
1998,09,CA,METALS (OTHER THAN MERCURY),SILVER,0,0
1998,09,CA,METALS (OTHER THAN MERCURY),ZINC,0,0
1998,09,CA,METALS (OTHER THAN MERCURY),ZINC IN SEDIMENT,0,0
1998,09,CA,METHYL MERCURY,METHYL MERCURY,0,0
1998,09,CA,NH3,NH3,0,0
1998,09,CA,NITRATE AS NITRATE (NO3),NITRATE AS NITRATE (NO3),0,0
1998,09,CA,NITRATE/NITRITE,NITRATE/NITRITE,0,0
1998,09,CA,NITRATES,NITRATES,0,0
1998,09,CA,NUTRIENTS,NITRATE,0,0
1998,09,CA,NUTRIENTS,NITRITE,0,0
1998,09,CA,NUTRIENTS,NITROGEN,0,0
1998,09,CA,NUTRIENTS,"NITROGEN, TOTAL",4,4
1998,09,CA,NUTRIENTS,PHOSPHORUS,0,0
1998,09,CA,NUTRIENTS,"PHOSPHORUS, TOTAL",4,4
1998,09,CA,ORGANIC ENRICHMENT/LOW DISSOLVED OXYGEN,ORGANIC ENRICHMENT/LOW DISSOLVED OXYGEN,0,0
1998,09,CA,ORGANIC ENRICHMENT/OXYGEN DEPLETION,BIOCHEMICAL OXYGEN DEMAND (BOD),0,0
1998,09,CA,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,0,0
1998,09,CA,ORTHOPHOSPHATE,ORTHOPHOSPHATE,0,0
1998,09,CA,ORTHOPHOSPHORUS,ORTHOPHOSPHORUS,0,0
1998,09,CA,OTHER CAUSE,DEBRIS,0,0
1998,09,CA,PATHOGENS,ENTEROCOCCUS,0,0
1998,09,CA,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,0
1998,09,CA,PATHOGENS,FECAL COLIFORM,0,0
1998,09,CA,PATHOGENS,PATHOGENS,0,0
1998,09,CA,PATHOGENS,TOTAL COLIFORM,0,0
1998,09,CA,PESTICIDES,"4,4'-DDD",0,0
1998,09,CA,PESTICIDES,"4,4'-DDE",0,0
1998,09,CA,PESTICIDES,"4,4'-DDT",0,0
1998,09,CA,PESTICIDES,BIFENTHRIN,0,0
1998,09,CA,PESTICIDES,CHLORDANE,0,0
1998,09,CA,PESTICIDES,CHLORDANE IN FISH TISSUE,0,0
1998,09,CA,PESTICIDES,CHLORDANE IN SEDIMENT,0,0
1998,09,CA,PESTICIDES,CHLORPYRIFOS,0,0
1998,09,CA,PESTICIDES,CYPERMETHRIN,0,0
1998,09,CA,PESTICIDES,DACTHAL,0,0
1998,09,CA,PESTICIDES,DDT IN FISH TISSUE,0,0
1998,09,CA,PESTICIDES,DDT IN SEDIMENT,0,0
1998,09,CA,PESTICIDES,DDT METABOLITES,0,0
1998,09,CA,PESTICIDES,DIAZINON,0,0
1998,09,CA,PESTICIDES,DIELDRIN,0,0
1998,09,CA,PESTICIDES,DIELDRIN IN FISH TISSUE,0,0
1998,09,CA,PESTICIDES,DIELDRIN IN SEDIMENT,0,0
1998,09,CA,PESTICIDES,ENDOSULFAN,0,0
1998,09,CA,PESTICIDES,ENDRIN IN SEDIMENT,0,0
1998,09,CA,PESTICIDES,HEXACHLOROCYCLOHEXANE (HCH),0,0
1998,09,CA,PESTICIDES,MALATHION,0,0
1998,09,CA,PESTICIDES,PERMETHRIN,0,0
1998,09,CA,PESTICIDES,PYRETHROIDS,0,0
1998,09,CA,PESTICIDES,TOXAPHENE,0,0
1998,09,CA,PESTICIDES,TOXAPHENE IN FISH TISSUE,0,0
1998,09,CA,PESTICIDES,TOXAPHENE IN SEDIMENT,0,0
1998,09,CA,POLYCHLORINATED BIPHENYLS (PCBS),PCBS IN FISH TISSUE,0,0
1998,09,CA,POLYCHLORINATED BIPHENYLS (PCBS),POLYCHLORINATED BIPHENYLS (PCBS),0,0
1998,09,CA,PPDDE,PPDDE,0,0
1998,09,CA,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,CHLORIDE,0,0
1998,09,CA,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,SALINITY,0,0
1998,09,CA,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,SODIUM,0,0
1998,09,CA,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,TOTAL DISSOLVED SOLIDS (TDS),0,0
1998,09,CA,SEDIMENT,FINE SEDIMENT,0,0
1998,09,CA,SEDIMENT,SEDIMENT,5,5
1998,09,CA,SEDIMENT,SEDIMENTATION/SILTATION,0,0
1998,09,CA,SEDIMENT,SILTATION,0,0
1998,09,CA,SULFATES,SULFATES,0,0
1998,09,CA,SUSPENDED SEDIMENT,SUSPENDED SEDIMENT,0,0
1998,09,CA,TEMPERATURE,TEMPERATURE,0,0
1998,09,CA,TOTAL AND FECAL COLIFORM,TOTAL AND FECAL COLIFORM,0,0
1998,09,CA,TOTAL PCBS,TOTAL PCBS,0,0
1998,09,CA,TOTAL TOXICS,SEDIMENT TOXICITY,0,0
1998,09,CA,TOTAL TOXICS,TOTAL TOXICS,0,0
1998,09,CA,TOTAL TOXICS,TOXICITY,0,0
1998,09,CA,TOXIC IMPACTS,TOXIC IMPACTS,0,0
1998,09,CA,TOXIC INORGANICS,BORON,0,0
1998,09,CA,TOXIC ORGANICS,CONTAMINATED SEDIMENTS (PAHS),0,0
1998,09,CA,TOXIC ORGANICS,POLYCYCLIC AROMATIC HYDROCARBONS (PAHS) (AQUATIC ECOSYSTEMS),0,0
1998,09,CA,TRASH,TRASH,0,0
1998,09,CA,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,0
1998,09,CA,TURBIDITY,TURBIDITY,0,0
1998,09,GU,ENTEROCOCCUS BACTERIA,ENTEROCOCCUS BACTERIA,0,0
1998,09,GU,SEDIMENT,SEDIMENT,0,0
1998,09,HI,ENTEROCOCCUS BACTERIA,ENTEROCOCCUS BACTERIA,0,0
1998,09,HI,NITRITE/NITRATE,NITRITE/NITRATE,0,0
1998,09,HI,NUTRIENTS,NITRATE,0,0
1998,09,HI,NUTRIENTS,NITRATE/NITRITE (NITRITE + NITRATE AS N),0,0
1998,09,HI,NUTRIENTS,NITROGEN,0,1
1998,09,HI,NUTRIENTS,"NITROGEN, TOTAL",0,0
1998,09,HI,NUTRIENTS,NUTRIENTS,0,0
1998,09,HI,NUTRIENTS,PHOSPHATE,0,0
1998,09,HI,NUTRIENTS,PHOSPHORUS,0,0
1998,09,HI,NUTRIENTS,"PHOSPHORUS, TOTAL",0,0
1998,09,HI,SEDIMENT,SEDIMENT,0,0
1998,09,HI,SUSPENDED SEDIMENT,SUSPENDED SEDIMENT,0,0
1998,09,HI,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,0
1998,09,HI,TURBIDITY,TURBIDITY,0,0
1998,09,MP,PATHOGENS,ENTEROCOCCUS,0,0
1998,09,MP,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,0
1998,09,NV,METALS (OTHER THAN MERCURY),ARSENIC,0,0
1998,09,NV,METALS (OTHER THAN MERCURY),CADMIUM,0,0
1998,09,NV,METALS (OTHER THAN MERCURY),COPPER,0,0
1998,09,NV,METALS (OTHER THAN MERCURY),IRON,0,0
1998,09,NV,METALS (OTHER THAN MERCURY),NICKEL,0,0
1998,09,NV,NUTRIENTS,"NITROGEN, TOTAL",0,0
1998,09,NV,NUTRIENTS,"PHOSPHORUS, TOTAL",0,0
1998,09,NV,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,0,0
1998,09,NV,PH/ACIDITY/CAUSTIC CONDITIONS,PH,0,0
1998,09,NV,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,TOTAL DISSOLVED SOLIDS (TDS),0,0
1998,09,NV,SEDIMENT,FINE SEDIMENT,0,0
1998,09,NV,SOLIDS,SOLIDS,0,0
1998,09,NV,TEMPERATURE,TEMPERATURE,0,0
1998,09,NV,TOXIC INORGANICS,BORON,0,0
1998,09,NV,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,0
1998,09,NV,TURBIDITY,TURBIDITY,0,0
1998,10,AK,CONTAMINATED SEDIMENTS (CADMIUM),CONTAMINATED SEDIMENTS (CADMIUM),0,0
1998,10,AK,CONTAMINATED SEDIMENTS (COPPER),CONTAMINATED SEDIMENTS (COPPER),0,0
1998,10,AK,CONTAMINATED SEDIMENTS (LEAD),CONTAMINATED SEDIMENTS (LEAD),0,0
1998,10,AK,CONTAMINATED SEDIMENTS (ZINC),CONTAMINATED SEDIMENTS (ZINC),0,0
1998,10,AK,DISSOLVED GASES,DISSOLVED GASES,0,0
1998,10,AK,MERCURY,MERCURY,0,0
1998,10,AK,METALS (OTHER THAN MERCURY),ARSENIC,0,0
1998,10,AK,METALS (OTHER THAN MERCURY),COBALT,0,0
1998,10,AK,METALS (OTHER THAN MERCURY),COPPER,0,0
1998,10,AK,METALS (OTHER THAN MERCURY),IRON,0,0
1998,10,AK,METALS (OTHER THAN MERCURY),LEAD,0,0
1998,10,AK,METALS (OTHER THAN MERCURY),LEAD IN SEDIMENT,0,0
1998,10,AK,METALS (OTHER THAN MERCURY),MANGANESE,0,0
1998,10,AK,METALS (OTHER THAN MERCURY),METALS (OTHER THAN MERCURY),0,0
1998,10,AK,METALS (OTHER THAN MERCURY),SILVER,0,0
1998,10,AK,METALS (OTHER THAN MERCURY),ZINC,0,0
1998,10,AK,METALS (OTHER THAN MERCURY),ZINC IN SEDIMENT,0,0
1998,10,AK,OIL AND GREASE,OIL AND GREASE,0,0
1998,10,AK,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,0,0
1998,10,AK,OTHER CAUSE,DEBRIS,0,0
1998,10,AK,OTHER CAUSE,RESIDUES,0,0
1998,10,AK,PATHOGENS,FECAL COLIFORM,0,2
1998,10,AK,SEDIMENT,SEDIMENT,0,0
1998,10,AK,SETTLEABLE SOLIDS,SETTLEABLE SOLIDS,0,0
1998,10,AK,SOLID WASTE,SOLID WASTE,0,0
1998,10,AK,TOXIC & OTHER DELETERIOUS SUBSTANCES,TOXIC & OTHER DELETERIOUS SUBSTANCES,0,0
1998,10,AK,TOXIC INORGANICS,ANTIMONY,0,0
1998,10,AK,TOXIC ORGANICS,CONTAMINATED SEDIMENTS (PAHS),0,0
1998,10,AK,TOXIC ORGANICS,POLYCYCLIC AROMATIC HYDROCARBONS (PAHS) (AQUATIC ECOSYSTEMS),0,0
1998,10,AK,TOXIC ORGANICS,TOTAL AROMATIC HYDROCARBONS,0,0
1998,10,AK,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,0
1998,10,AK,TURBIDITY,TURBIDITY,0,2
1998,10,ID,ALGAL GROWTH,CHLOROPHYLL-A,0,0
1998,10,ID,AMMONIA,"AMMONIA, UN-IONIZED",1,1
1998,10,ID,BACTERIA,BACTERIA,0,0
1998,10,ID,CAUSE UNKNOWN,CAUSE UNKNOWN,0,0
1998,10,ID,ENTEROCOCCUS BACTERIA,ENTEROCOCCUS BACTERIA,0,0
1998,10,ID,METALS (OTHER THAN MERCURY),CADMIUM,0,0
1998,10,ID,METALS (OTHER THAN MERCURY),COPPER,0,0
1998,10,ID,METALS (OTHER THAN MERCURY),LEAD,0,0
1998,10,ID,METALS (OTHER THAN MERCURY),METALS (OTHER THAN MERCURY),0,0
1998,10,ID,METALS (OTHER THAN MERCURY),ZINC,0,0
1998,10,ID,NITRITE/NITRATE,NITRITE/NITRATE,0,0
1998,10,ID,NUTRIENTS,NITRATE/NITRITE (NITRITE + NITRATE AS N),0,0
1998,10,ID,NUTRIENTS,NITROGEN,0,0
1998,10,ID,NUTRIENTS,"NITROGEN, TOTAL",0,0
1998,10,ID,NUTRIENTS,NUTRIENTS,0,0
1998,10,ID,NUTRIENTS,PHOSPHORUS,1,11
1998,10,ID,NUTRIENTS,"PHOSPHORUS, TOTAL",0,0
1998,10,ID,OIL AND GREASE,OIL AND GREASE,0,0
1998,10,ID,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,0,0
1998,10,ID,OTHER CAUSE,TOTAL DISSOLVED GAS,0,0
1998,10,ID,PATHOGENS,ENTEROCOCCUS,0,0
1998,10,ID,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,0
1998,10,ID,PATHOGENS,PATHOGENS,1,1
1998,10,ID,PH/ACIDITY/CAUSTIC CONDITIONS,PH,0,0
1998,10,ID,SEDIMENT,SEDIMENT,1,1
1998,10,ID,SEDIMENT,SEDIMENTATION/SILTATION,0,0
1998,10,ID,SEDIMENT,SILTATION,0,0
1998,10,ID,SUSPENDED SEDIMENT,SUSPENDED SEDIMENT,0,0
1998,10,ID,TEMPERATURE,TEMPERATURE,1,1
1998,10,ID,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,0
1998,10,OR,HABITAT ALTERATIONS,ALTERATION IN STREAM-SIDE OR LITTORAL VEGETATIVE COVERS,0,0
1998,10,OR,MERCURY,"MERCURY, TOTAL",0,0
1998,10,OR,NUTRIENTS,NITRATE/NITRITE (NITRITE + NITRATE AS N),0,0
1998,10,OR,NUTRIENTS,"NITROGEN, TOTAL",0,0
1998,10,OR,NUTRIENTS,"PHOSPHORUS, TOTAL",0,0
1998,10,OR,ORGANIC ENRICHMENT/OXYGEN DEPLETION,BIOCHEMICAL OXYGEN DEMAND (BOD),0,0
1998,10,OR,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,0
1998,10,OR,TEMPERATURE,TEMPERATURE,0,0
1998,10,OR,TEMPERATURE,THERMAL MODIFICATIONS,0,0
1998,10,WA,AMMONIA,AMMONIA-NITROGEN,0,0
1998,10,WA,CHLORINE,CHLORINE,0,1
1998,10,WA,DIOXINS,DIBENZOFURAN,0,0
1998,10,WA,MERCURY,MERCURY,0,0
1998,10,WA,MERCURY,MERCURY IN SEDIMENT,0,0
1998,10,WA,METALS (OTHER THAN MERCURY),ARSENIC,0,0
1998,10,WA,METALS (OTHER THAN MERCURY),ARSENIC IN SEDIMENT,0,0
1998,10,WA,METALS (OTHER THAN MERCURY),CADMIUM,0,0
1998,10,WA,METALS (OTHER THAN MERCURY),CADMIUM IN SEDIMENT,0,0
1998,10,WA,METALS (OTHER THAN MERCURY),CHROMIUM IN SEDIMENT,0,0
1998,10,WA,METALS (OTHER THAN MERCURY),COPPER IN SEDIMENT,0,0
1998,10,WA,METALS (OTHER THAN MERCURY),LEAD,0,0
1998,10,WA,METALS (OTHER THAN MERCURY),LEAD IN SEDIMENT,0,0
1998,10,WA,METALS (OTHER THAN MERCURY),SILVER IN SEDIMENT,0,0
1998,10,WA,METALS (OTHER THAN MERCURY),ZINC,0,0
1998,10,WA,METALS (OTHER THAN MERCURY),ZINC IN SEDIMENT,0,0
1998,10,WA,NUTRIENTS,"NITROGEN, TOTAL",0,0
1998,10,WA,NUTRIENTS,"PHOSPHORUS, TOTAL",0,2
1998,10,WA,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,0,0
1998,10,WA,OTHER CAUSE,TOTAL DISSOLVED GAS,0,0
1998,10,WA,PATHOGENS,ENTEROCOCCUS,0,0
1998,10,WA,PATHOGENS,FECAL COLIFORM,0,0
1998,10,WA,PESTICIDES,2-METHYLNAPHTHALENE,0,0
1998,10,WA,PESTICIDES,"4,4'-DDD",0,0
1998,10,WA,PESTICIDES,"4,4'-DDE",0,0
1998,10,WA,PESTICIDES,"4,4'-DDT",0,0
1998,10,WA,PESTICIDES,CHLORDANE IN FISH TISSUE,0,0
1998,10,WA,PESTICIDES,DDD IN FISH TISSUE,0,0
1998,10,WA,PESTICIDES,DDE IN FISH TISSUE,0,0
1998,10,WA,PESTICIDES,DDT IN FISH TISSUE,0,0
1998,10,WA,PESTICIDES,DDT METABOLITES,0,0
1998,10,WA,PESTICIDES,DIELDRIN,0,0
1998,10,WA,PESTICIDES,DIELDRIN IN FISH TISSUE,0,0
1998,10,WA,PESTICIDES,DIMETHYL PHTHALATE,0,0
1998,10,WA,PESTICIDES,HEPTACHLOR EPOXIDE IN FISH TISSUE,0,0
1998,10,WA,PESTICIDES,HEXACHLOROBENZENE,0,0
1998,10,WA,PESTICIDES,HEXACHLOROBENZENE IN FISH TISSUE,0,0
1998,10,WA,PESTICIDES,NAPHTHALENE,0,0
1998,10,WA,PESTICIDES,TOXAPHENE IN FISH TISSUE,0,0
1998,10,WA,PH/ACIDITY/CAUSTIC CONDITIONS,PH,0,0
1998,10,WA,POLYCHLORINATED BIPHENYLS (PCBS),PCBS IN FISH TISSUE,0,0
1998,10,WA,POLYCHLORINATED BIPHENYLS (PCBS),PCBS IN SEDIMENT,0,0
1998,10,WA,SEDIMENT,COARSE SEDIMENT,0,0
1998,10,WA,SEDIMENT,FINE SEDIMENT,0,0
1998,10,WA,TEMPERATURE,TEMPERATURE,0,0
1998,10,WA,TOTAL TOXICS,SEDIMENT BIOASSAY,0,0
1998,10,WA,TOXIC ORGANICS,"1,2,4-TRICHLOROBENZENE",0,0
1998,10,WA,TOXIC ORGANICS,"1,2-DICHLOROBENZENE",0,0
1998,10,WA,TOXIC ORGANICS,"1,4-DICHLOROBENZENE",0,0
1998,10,WA,TOXIC ORGANICS,"2,4-DIMETHYLPHENOL",0,0
1998,10,WA,TOXIC ORGANICS,2-METHYLPHENOL,0,0
1998,10,WA,TOXIC ORGANICS,4-METHYLPHENOL,0,0
1998,10,WA,TOXIC ORGANICS,ACENAPHTHENE,0,0
1998,10,WA,TOXIC ORGANICS,ACENAPHTHYLENE,0,0
1998,10,WA,TOXIC ORGANICS,ANTHRACENE,0,0
1998,10,WA,TOXIC ORGANICS,BENZOFLUORANTHENES TOTAL (B+K+J),0,0
1998,10,WA,TOXIC ORGANICS,BENZOIC ACID,0,0
1998,10,WA,TOXIC ORGANICS,"BENZO[G,H,I]PERYLENE",0,0
1998,10,WA,TOXIC ORGANICS,BENZYL ALCOHOL,0,0
1998,10,WA,TOXIC ORGANICS,BIS(2-ETHYLHEXYL) PHTHALATE,0,0
1998,10,WA,TOXIC ORGANICS,BUTYL BENZYL PHTHALATE,0,0
1998,10,WA,TOXIC ORGANICS,CONTAMINATED SEDIMENTS (BENZO[A]ANTHRACENE),0,0
1998,10,WA,TOXIC ORGANICS,CONTAMINATED SEDIMENTS (BENZO[A]PYRENE),0,0
1998,10,WA,TOXIC ORGANICS,CONTAMINATED SEDIMENTS (CHRYSENE),0,0
1998,10,WA,TOXIC ORGANICS,CONTAMINATED SEDIMENTS (FLUORANTHENE),0,0
1998,10,WA,TOXIC ORGANICS,CONTAMINATED SEDIMENTS (PHENANTHRENE),0,0
1998,10,WA,TOXIC ORGANICS,CONTAMINATED SEDIMENTS (PYRENE),0,0
1998,10,WA,TOXIC ORGANICS,DI-N-BUTYL PHTHALATE,0,0
1998,10,WA,TOXIC ORGANICS,DI-N-OCTYL PHTHALATE,0,0
1998,10,WA,TOXIC ORGANICS,"DIBENZ[A,H]ANTHRACENE",0,0
1998,10,WA,TOXIC ORGANICS,DIETHYL PHTHALATE,0,0
1998,10,WA,TOXIC ORGANICS,FLUORENE,0,0
1998,10,WA,TOXIC ORGANICS,HEXACHLOROBUTADIENE,0,0
1998,10,WA,TOXIC ORGANICS,"INDENO[1,2,3-CD]PYRENE",0,0
1998,10,WA,TOXIC ORGANICS,N-NITROSODIPHENYLAMINE,0,0
1998,10,WA,TOXIC ORGANICS,PAH1 - 2 & 3 RING POLYCYCLIC AROMATIC HYDROCARBONS,0,0
1998,10,WA,TOXIC ORGANICS,PAH2 - 4 RING POLYCYCLIC AROMATIC HYDROCARBONS,0,0
1998,10,WA,TOXIC ORGANICS,PENTACHLOROPHENOL (PCP),0,0
1998,10,WA,TOXIC ORGANICS,PHENOL,0,0
1998,10,WA,TURBIDITY,TURBIDITY,0,0
1999,01,CT,ALGAL GROWTH,ALGAL GROWTH,0,0
1999,01,CT,ALGAL GROWTH,CHLOROPHYLL-A,0,0
1999,01,CT,ALGAL GROWTH/CHLOROPHYLL A,ALGAL GROWTH/CHLOROPHYLL A,0,0
1999,01,CT,AMMONIA,AMMONIA,0,0
1999,01,CT,CHLORINE,CHLORINE,0,0
1999,01,CT,ENTEROCOCCUS BACTERIA,ENTEROCOCCUS BACTERIA,0,0
1999,01,CT,METALS (OTHER THAN MERCURY),COPPER,0,0
1999,01,CT,METALS (OTHER THAN MERCURY),LEAD,0,0
1999,01,CT,METALS (OTHER THAN MERCURY),ZINC,0,0
1999,01,CT,NUTRIENTS,NITROGEN,0,0
1999,01,CT,NUTRIENTS,"NITROGEN, TOTAL",0,0
1999,01,CT,NUTRIENTS,NUTRIENTS,0,0
1999,01,CT,NUTRIENTS,"PHOSPHORUS, TOTAL",0,0
1999,01,CT,ORGANIC ENRICHMENT/LOW DISSOLVED OXYGEN,ORGANIC ENRICHMENT/LOW DISSOLVED OXYGEN,0,0
1999,01,CT,OTHER CAUSE,POLLUTANTS IN URBAN STORMWATER,0,0
1999,01,CT,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,0
1999,01,CT,PATHOGENS,FECAL COLIFORM,0,0
1999,01,CT,TOTAL TOXICS,TOXICITY,0,0
1999,01,CT,TOXIC ORGANICS,"1,2-PROPANEDIOL",0,0
1999,01,CT,TOXIC ORGANICS,ETHYLENE GLYCOL,0,0
1999,01,CT,TURBIDITY,TURBIDITY,0,0
1999,01,MA,CAUSE UNKNOWN - IMPAIRED BIOTA,ESTUARINE BIOASSESSMENTS,0,0
1999,01,MA,ENTEROCOCCUS BACTERIA,ENTEROCOCCUS BACTERIA,0,0
1999,01,MA,FECAL,FECAL,0,0
1999,01,MA,MERCURY,MERCURY,0,0
1999,01,MA,MERCURY,MERCURY IN FISH TISSUE,0,0
1999,01,MA,NUTRIENTS,"EUTROPHICATION, NUTRIENTS",0,0
1999,01,MA,NUTRIENTS,"NITROGEN, TOTAL",0,0
1999,01,MA,NUTRIENTS,PHOSPHORUS,0,0
1999,01,MA,NUTRIENTS,"PHOSPHORUS, TOTAL",0,0
1999,01,MA,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,0,0
1999,01,MA,PATHOGENS,ENTEROCOCCUS,0,0
1999,01,MA,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,0
1999,01,MA,PATHOGENS,FECAL COLIFORM,0,0
1999,01,MA,PATHOGENS,PATHOGENS,0,0
1999,01,ME,CARBONACEOUS BOD,CARBONACEOUS BOD,0,0
1999,01,ME,METALS (OTHER THAN MERCURY),ALUMINUM,0,0
1999,01,ME,METALS (OTHER THAN MERCURY),ARSENIC,0,0
1999,01,ME,METALS (OTHER THAN MERCURY),CADMIUM,0,0
1999,01,ME,METALS (OTHER THAN MERCURY),"CHROMIUM, TOTAL",0,0
1999,01,ME,METALS (OTHER THAN MERCURY),COPPER,0,0
1999,01,ME,METALS (OTHER THAN MERCURY),IRON,0,0
1999,01,ME,METALS (OTHER THAN MERCURY),LEAD,0,0
