FiscalYear,Region,State,PollutantGroup,Pollutant,NumberOfTMDLs,CumulativeTMDLs
2003,3,WV,Metals (other than Mercury),Manganese,0,305
2003,3,WV,Metals (other than Mercury),Zinc,0,1
2003,3,WV,Nutrients,Phosphorus,0,6
2003,3,WV,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,1
2003,3,WV,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,1
2003,3,WV,Organic Enrichment/Oxygen Depletion,Nitrogenous BOD (NBOD),0,1
2003,3,WV,Pathogens,Fecal Coliform,0,9
2003,3,WV,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,7
2003,3,WV,Sediment,Sediment,0,9
2003,3,WV,pH/Acidity/Caustic Conditions,pH,0,177
2003,4,AL,Ammonia,Ammonia,5,5
2003,4,AL,Ammonia,NH3-N,0,10
2003,4,AL,Nutrients,"Nitrogen, Total",17,17
2003,4,AL,Nutrients,"Phosphorus, Total",17,17
2003,4,AL,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),36,46
2003,4,AL,Organic Enrichment/Oxygen Depletion,Nitrogenous BOD (NBOD),19,19
2003,4,AL,Pathogens,Fecal Coliform,13,13
2003,4,AL,Pesticides,Atrazine,1,1
2003,4,AL,Pesticides,Chlorpyrifos,1,1
2003,4,AL,Pesticides,Endosulfan,2,2
2003,4,AL,Pesticides,Methyl Parathion,2,2
2003,4,FL,Ammonia,"Ammonia, Un-ionized",1,2
2003,4,FL,Metals (other than Mercury),Iron,1,1
2003,4,FL,Nutrients,"Nitrogen, Total",4,17
2003,4,FL,Nutrients,"Phosphorus, Total",22,32
2003,4,FL,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),1,1
2003,4,FL,Organic Enrichment/Oxygen Depletion,Chemical Oxygen Demand (COD),0,1
2003,4,FL,Organic Enrichment/Oxygen Depletion,Oxygen Demand,0,2
2003,4,FL,Pathogens,Fecal Coliform,3,14
2003,4,FL,Pathogens,Total Coliform,3,3
2003,4,GA,Mercury,Mercury,4,51
2003,4,GA,Metals (other than Mercury),Cadmium,0,3
2003,4,GA,Metals (other than Mercury),Copper,4,10
2003,4,GA,Metals (other than Mercury),Lead,0,6
2003,4,GA,Metals (other than Mercury),Zinc,2,8
2003,4,GA,Nutrients,"Nitrogen, Total",0,99
2003,4,GA,Nutrients,"Phosphorus, Total",0,100
2003,4,GA,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),1,4
2003,4,GA,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),3,5
2003,4,GA,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,9
2003,4,GA,Organic Enrichment/Oxygen Depletion,Nitrogenous BOD (NBOD),3,5
2003,4,GA,Organic Enrichment/Oxygen Depletion,Oxygen Demand,0,43
2003,4,GA,Organic Enrichment/Oxygen Depletion,Total Organic Carbon (TOC),0,99
2003,4,GA,Pathogens,Fecal Coliform,0,277
2003,4,GA,Pesticides,Chlordane,0,2
2003,4,GA,Pesticides,DDD,1,1
2003,4,GA,Pesticides,Toxaphene,0,2
2003,4,GA,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),7,29
2003,4,GA,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Chlorides,0,1
2003,4,GA,Sediment,Sediment,36,119
2003,4,GA,Temperature,Temperature,1,2
2003,4,GA,Total Toxics,Chronic Toxicity,0,6
2003,4,GA,Total Toxics,Toxicity,1,5
2003,4,GA,Toxic Inorganics,Cyanide,0,1
2003,4,GA,pH/Acidity/Caustic Conditions,Low pH,0,6
2003,4,GA,pH/Acidity/Caustic Conditions,pH,0,4
2003,4,KY,Ammonia,NH3-N,0,8
2003,4,KY,Chlorine,Total Residual Chlorine,0,1
2003,4,KY,Nutrients,"Phosphorus, Total",0,4
2003,4,KY,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,8
2003,4,KY,Pathogens,Fecal Coliform,0,27
2003,4,KY,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,1
2003,4,KY,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Chlorides,0,5
2003,4,KY,pH/Acidity/Caustic Conditions,Low pH,0,1
2003,4,MS,Ammonia,Ammonia Nitrogen,0,2
2003,4,MS,Ammonia,"Ammonia, Un-ionized",26,26
2003,4,MS,Chlorine,Chlorine,0,1
2003,4,MS,Dioxins,Dioxin,0,1
2003,4,MS,Mercury,Mercury,6,12
2003,4,MS,Nutrients,"Nitrogen, Total",0,1
2003,4,MS,Nutrients,"Phosphorus, Total",0,1
2003,4,MS,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),40,51
2003,4,MS,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,2
2003,4,MS,Pathogens,Fecal Coliform,43,153
2003,4,MS,Pesticides,DDT,16,16
2003,4,MS,Pesticides,Toxaphene,18,18
2003,4,MS,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,1
2003,4,MS,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Conductivity,2,2
2003,4,MS,Sediment,Sediment,36,36
2003,4,MS,Total Toxics,Chronic Toxicity,0,3
2003,4,MS,Total Toxics,Toxicity,7,9
2003,4,MS,Toxic Organics,Pentachlorophenol (PCP),0,1
2003,4,MS,Toxic Organics,Phenol,0,3
2003,4,MS,pH/Acidity/Caustic Conditions,Low pH,0,6
2003,4,MS,pH/Acidity/Caustic Conditions,pH,0,1
2003,4,NC,Algal Growth,Chlorophyll-A,0,16
2003,4,NC,Chlorine,Total Residual Chlorine,0,6
2003,4,NC,Dioxins,Dioxin,0,5
2003,4,NC,Mercury,Mercury,0,35
2003,4,NC,Metals (other than Mercury),Cadmium,0,1
2003,4,NC,Metals (other than Mercury),"Chromium, Total",0,5
2003,4,NC,Metals (other than Mercury),Copper,1,1
2003,4,NC,Metals (other than Mercury),Lead,0,6
2003,4,NC,Metals (other than Mercury),Nickel,0,5
2003,4,NC,Metals (other than Mercury),Selenium,0,3
2003,4,NC,Nutrients,Nitrogen,0,2
2003,4,NC,Nutrients,"Nitrogen, Total",0,9
2003,4,NC,Nutrients,"Phosphorus, Total",0,9
2003,4,NC,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,10
2003,4,NC,Pathogens,Fecal Coliform,6,21
2003,4,NC,Toxic Inorganics,Cyanide,0,12
2003,4,NC,Toxic Organics,Fluorene,0,4
2003,4,SC,Ammonia,NH3-N,0,2
2003,4,SC,Nutrients,Phosphorus,0,1
2003,4,SC,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,15
2003,4,SC,Organic Enrichment/Oxygen Depletion,Oxygen Demand,2,2
2003,4,SC,Pathogens,Fecal Coliform,15,54
2003,4,SC,pH/Acidity/Caustic Conditions,pH,0,1
2003,4,TN,Metals (other than Mercury),Arsenic,1,1
2003,4,TN,Metals (other than Mercury),Cadmium,1,1
2003,4,TN,Metals (other than Mercury),Copper,0,1
2003,4,TN,Metals (other than Mercury),Lead,1,1
2003,4,TN,Metals (other than Mercury),Zinc,1,1
2003,4,TN,Pathogens,Fecal Coliform,13,33
2003,4,TN,Sediment,Siltation,33,33
2003,4,TN,Toxic Inorganics,Antimony,1,1
2003,4,TN,pH/Acidity/Caustic Conditions,pH,0,1
2003,5,IL,Nutrients,Nutrients,0,2
2003,5,IL,Nutrients,Phosphorus,2,4
2003,5,IL,Sediment,Sediment,1,2
2003,5,IL,Sediment,Siltation,0,2
2003,5,IL,Turbidity,Total Suspended Solids (TSS),1,3
2003,5,IN,Ammonia,Ammonia,0,1
2003,5,IN,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,1
2003,5,MI,Mercury,Mercury,0,1
2003,5,MI,Nutrients,Phosphorus,0,8
2003,5,MI,Organic Enrichment/Oxygen Depletion,Organic Enrichment/Low Dissolved Oxygen,1,1
2003,5,MI,Pathogens,Escherichia Coli (E. Coli),4,5
2003,5,MI,Pathogens,Pathogens,4,9
2003,5,MI,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,1
2003,5,MI,Sediment,Sediment,3,5
2003,5,MI,Turbidity,Total Suspended Solids (TSS),0,1
2003,5,MN,Pathogens,Fecal Coliform,20,20
2003,5,OH,Ammonia,Ammonia,0,1
2003,5,OH,Ammonia,Ammonia Nitrogen,2,2
2003,5,OH,Habitat Alterations,Habitat Alterations,12,12
2003,5,OH,Metals (other than Mercury),Aluminum,1,1
2003,5,OH,Metals (other than Mercury),Iron,1,1
2003,5,OH,Metals (other than Mercury),Manganese,1,1
2003,5,OH,Metals (other than Mercury),Metals (other than Mercury),26,26
2003,5,OH,Nutrients,Nitrogen,20,21
2003,5,OH,Nutrients,"Nitrogen, Total",0,1
2003,5,OH,Nutrients,Nutrients,1,15
2003,5,OH,Nutrients,Phosphorus,51,56
2003,5,OH,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),1,2
2003,5,OH,Organic Enrichment/Oxygen Depletion,Organic Enrichment/Low Dissolved Oxygen,4,4
2003,5,OH,Pathogens,Fecal Coliform,18,18
2003,5,OH,Pesticides,Aldrin,1,1
2003,5,OH,Pesticides,Endosulfan,1,1
2003,5,OH,Sediment,Sediment,30,34
2003,5,OH,Sediment,Siltation,14,14
2003,5,OH,Turbidity,Suspended Solids,11,11
2003,5,OH,Turbidity,Total Suspended Solids (TSS),1,1
2003,5,OH,pH/Acidity/Caustic Conditions,pH,11,11
2003,5,WI,Nutrients,Phosphorus,1,2
2003,5,WI,Sediment,Sediment,15,17
2003,5,WI,Sediment,Sedimentation,0,1
2003,5,WI,Temperature,Temperature,0,2
2003,5,WI,Turbidity,Turbidity,0,1
2003,6,AR,Ammonia,Ammonia,1,1
2003,6,AR,Ammonia,Ammonia Nitrogen,0,2
2003,6,AR,Mercury,Mercury in Fish Tissue,33,33
2003,6,AR,Nutrients,Nitrate,0,4
2003,6,AR,Pathogens,Fecal Coliform,0,2
2003,6,AR,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Chloride,1,1
2003,6,AR,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Sulfate,1,1
2003,6,AR,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Total Dissolved Solids (TDS),1,1
2003,6,AR,Turbidity,Siltation/Turbidity,7,12
2003,6,LA,Ammonia,Ammonia,0,6
2003,6,LA,Ammonia,Ammonia Nitrogen,0,2
2003,6,LA,Ammonia,NH3-N,0,1
2003,6,LA,Dioxins,Dioxin,0,3
2003,6,LA,Mercury,Contaminated Sediments (Mercury),0,2
2003,6,LA,Mercury,Mercury,0,2
2003,6,LA,Mercury,Mercury in Fish Tissue,1,11
2003,6,LA,Metals (other than Mercury),Copper,0,5
2003,6,LA,Metals (other than Mercury),Lead,0,3
2003,6,LA,Metals (other than Mercury),Nickel,0,1
2003,6,LA,Metals (other than Mercury),Zinc,0,1
2003,6,LA,Noxious Aquatic Plants,Noxious Aquatic Plants,0,3
2003,6,LA,Nutrients,Nitrogen,0,10
2003,6,LA,Nutrients,Nutrients,0,3
2003,6,LA,Nutrients,Phosphorus,0,2
2003,6,LA,Nutrients,"Phosphorus, Total",0,23
2003,6,LA,Organic Enrichment/Oxygen Depletion,"BOD, Sediment Load (Sediment Oxygen Demand)",0,1
2003,6,LA,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,3
2003,6,LA,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,2,19
2003,6,LA,Organic Enrichment/Oxygen Depletion,Nitrogenous BOD (NBOD),0,2
2003,6,LA,Organic Enrichment/Oxygen Depletion,Nutrients Oxygen Demand,0,32
2003,6,LA,Organic Enrichment/Oxygen Depletion,Organic Enrichment/Low Dissolved Oxygen,1,1
2003,6,LA,Organic Enrichment/Oxygen Depletion,Oxygen Demand,0,60
2003,6,LA,Pathogens,Fecal Coliform,8,25
2003,6,LA,Pesticides,"1,2-Dichloroethane",0,1
2003,6,LA,Pesticides,"4,4'-DDT",0,1
2003,6,LA,Pesticides,Carbofuran,0,26
2003,6,LA,Pesticides,DDT,0,5
2003,6,LA,Pesticides,Fipronil,0,6
2003,6,LA,Pesticides,Hexachlorobenzene,0,1
2003,6,LA,Pesticides,Methyl Parathion,0,1
2003,6,LA,Pesticides,Toxaphene,0,2
2003,6,LA,Polychlorinated Biphenyls (PCBs),PCB(s) in Fish Tissue,0,1
2003,6,LA,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Chloride,0,1
2003,6,LA,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Chlorides,0,5
2003,6,LA,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Salinity/Total Dissolved Solids,0,2
2003,6,LA,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Sulfate,1,1
2003,6,LA,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Sulfates,0,6
2003,6,LA,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Total Dissolved Solids (TDS),3,10
2003,6,LA,Sediment,Siltation,0,15
2003,6,LA,Temperature,Temperature,0,1
2003,6,LA,Total Toxics,Contaminated Sediments,0,1
2003,6,LA,Toxic Organics,Contaminated Sediments (PAHs),0,1
2003,6,LA,Toxic Organics,Hexachlorobutadiene,0,1
2003,6,LA,Toxic Organics,Phenol,0,1
2003,6,LA,Toxic Organics,Polycyclic Aromatic Hydrocarbons (PAHs) (Aquatic Ecosystems),0,2
2003,6,LA,Toxic Organics,Priority Organics Compounds,0,1
2003,6,LA,Toxic Organics,Tetrachloroethane,0,1
2003,6,LA,Turbidity,Total Suspended Solids (TSS),0,60
2003,6,LA,Turbidity,Turbidity,0,20
2003,6,NM,Algal Growth,Nutrients - Algae,0,4
2003,6,NM,Ammonia,Ammonia,0,1
2003,6,NM,Ammonia,"Ammonia, Total",0,1
2003,6,NM,Chlorine,Chlorine,0,1
2003,6,NM,Chlorine,Total Residual Chlorine,0,1
2003,6,NM,Metals (other than Mercury),Aluminum,2,9
2003,6,NM,Nutrients,Phosphorus,0,2
2003,6,NM,Nutrients,"Phosphorus, Total",0,3
2003,6,NM,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,1
2003,6,NM,Organic Enrichment/Oxygen Depletion,Total Organic Carbon (TOC),0,1
2003,6,NM,Pathogens,Fecal Coliform,0,9
2003,6,NM,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Conductivity,1,3
2003,6,NM,Sediment,Stream Bottom Deposits,3,13
2003,6,NM,Temperature,Temperature,5,16
2003,6,NM,Turbidity,Turbidity,4,18
2003,6,NM,pH/Acidity/Caustic Conditions,pH,1,2
2003,6,OK,Ammonia,Ammonia,0,2
2003,6,OK,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,14
2003,6,OK,Organic Enrichment/Oxygen Depletion,Organic Enrichment/Low Dissolved Oxygen,0,6
2003,6,OK,Organic Enrichment/Oxygen Depletion,Oxygen Demand,0,1
2003,6,TX,Metals (other than Mercury),Nickel,16,16
2003,6,TX,Nutrients,Phosphorus,0,2
2003,6,TX,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,1,1
2003,6,TX,Pesticides,"1,2-Dichloroethane",2,2
2003,6,TX,Pesticides,Atrazine,1,1
2003,6,TX,Pesticides,Chlordane,0,10
2003,6,TX,Pesticides,DDD,0,1
2003,6,TX,Pesticides,DDE,1,4
2003,6,TX,Pesticides,DDT,0,2
2003,6,TX,Pesticides,Dieldrin,0,3
2003,6,TX,Pesticides,Heptachlor Epoxide,0,1
2003,6,TX,Pesticides,Toxaphene,0,1
2003,6,TX,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,5
2003,6,TX,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Sulfates,1,1
2003,6,TX,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Total Dissolved Solids (TDS),1,1
2003,6,TX,Toxic Organics,"1,1,2-Trichloroethane",2,2
2003,7,IA,Ammonia,Ammonia,0,1
2003,7,IA,Nutrients,Nitrous Oxide (NOX),0,1
2003,7,IA,Nutrients,Nutrients,4,7
2003,7,IA,Organic Enrichment/Oxygen Depletion,Organic Enrichment,3,4
2003,7,IA,Pesticides,Atrazine,1,2
2003,7,IA,Pesticides,Chlordane in Fish Tissue,0,1
2003,7,IA,Sediment,Sediment,0,1
2003,7,IA,Sediment,Siltation,7,17
2003,7,IA,Turbidity,Turbidity,1,3
2003,7,KS,Algal Growth,Aquatic Weeds or Algae,0,9
2003,7,KS,Ammonia,Ammonia,0,5
2003,7,KS,Ammonia,"Ammonia, Un-ionized",0,4
2003,7,KS,Metals (other than Mercury),Selenium,0,44
2003,7,KS,Metals (other than Mercury),Zinc,0,3
2003,7,KS,Noxious Aquatic Plants,Macrophytes,2,3
2003,7,KS,Noxious Aquatic Plants,Noxious Aquatic Plants,0,4
2003,7,KS,Nutrients,Eutrophication,24,123
2003,7,KS,Nutrients,Nutrients,0,1
2003,7,KS,Nutrients,Phosphorus,3,4
2003,7,KS,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,37,209
2003,7,KS,Organic Enrichment/Oxygen Depletion,Nutrients Oxygen Demand,0,40
2003,7,KS,Pathogens,Fecal Coliform,29,471
2003,7,KS,Pesticides,Alachlor,0,1
2003,7,KS,Pesticides,Atrazine,1,5
2003,7,KS,Pesticides,Chlordane,4,7
2003,7,KS,Pesticides,Chlordane in Fish Tissue,0,16
2003,7,KS,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Chloride,0,51
2003,7,KS,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Sulfate,14,109
2003,7,KS,Sediment,Sediment,0,13
2003,7,KS,Sediment,Siltation,2,16
2003,7,KS,Toxic Inorganics,Boron,0,6
2003,7,KS,Toxic Inorganics,Fluoride,16,18
2003,7,KS,pH/Acidity/Caustic Conditions,pH,24,66
2003,7,MO,Ammonia,Ammonia,0,4
2003,7,MO,Chlorine,Chlorine,0,4
2003,7,MO,Metals (other than Mercury),Nickel,0,2
2003,7,MO,Nutrients,Nutrients,0,3
2003,7,MO,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,8
2003,7,MO,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,1
2003,7,MO,Other Cause,NFR (Non Filterable Residues),0,4
2003,7,MO,Pesticides,Chlordane in Fish Tissue,0,7
2003,7,MO,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Sulfate,0,1
2003,7,MO,Temperature,Temperature,0,4
2003,7,MO,pH/Acidity/Caustic Conditions,pH,1,2
2003,7,NE,Nutrients,Nutrients,4,5
2003,7,NE,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,3,3
2003,7,NE,Pathogens,Fecal Coliform,4,5
2003,7,NE,Sediment,Sediment,0,1
2003,7,NE,Sediment,Sedimentation,1,1
2003,7,NE,Sediment,Siltation,3,4
2003,8,CO,Ammonia,Ammonia,3,33
2003,8,CO,Ammonia,"Ammonia, Un-ionized",0,41
2003,8,CO,Chlorine,Chlorine,0,45
2003,8,CO,Chlorine,"Chlorine, Residual (Chlorine Demand)",2,14
2003,8,CO,Chlorine,Total Residual Chlorine,0,3
2003,8,CO,Mercury,Mercury,2,20
2003,8,CO,Metals (other than Mercury),Aluminum,4,4
2003,8,CO,Metals (other than Mercury),Arsenic,1,5
2003,8,CO,Metals (other than Mercury),Beryllium,0,1
2003,8,CO,Metals (other than Mercury),Cadmium,6,20
2003,8,CO,Metals (other than Mercury),Chromium III,0,1
2003,8,CO,Metals (other than Mercury),"Chromium, Hexavalent",1,3
2003,8,CO,Metals (other than Mercury),"Chromium, Total",1,4
2003,8,CO,Metals (other than Mercury),Contaminated Sediments (Copper),0,1
2003,8,CO,Metals (other than Mercury),Contaminated Sediments (Nickel),0,1
2003,8,CO,Metals (other than Mercury),Copper,9,25
2003,8,CO,Metals (other than Mercury),Iron,7,17
2003,8,CO,Metals (other than Mercury),Lead,6,22
2003,8,CO,Metals (other than Mercury),Manganese,2,14
2003,8,CO,Metals (other than Mercury),Nickel,1,1
2003,8,CO,Metals (other than Mercury),Selenium,2,4
2003,8,CO,Metals (other than Mercury),Silver,2,16
2003,8,CO,Metals (other than Mercury),Zinc,4,22
2003,8,CO,Nutrients,Nitrogen,0,1
2003,8,CO,Nutrients,Phosphorus,0,6
2003,8,CO,Pathogens,Escherichia Coli (E. Coli),0,2
2003,8,CO,Pathogens,Fecal,2,20
2003,8,CO,Pathogens,Fecal Coliform,0,47
2003,8,CO,Pesticides,"1,2-Dichloroethane",0,1
2003,8,CO,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Chloride,0,1
2003,8,CO,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Sulfate,0,1
2003,8,CO,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Sulfide,0,2
2003,8,CO,Sediment,Sediment,0,5
2003,8,CO,Toxic Inorganics,Boron,0,1
2003,8,CO,Toxic Inorganics,Cyanide,2,9
2003,8,CO,Toxic Organics,Benzene,0,2
2003,8,CO,Toxic Organics,MTBE,0,2
2003,8,CO,Toxic Organics,Tetrachloroethene,0,1
2003,8,CO,Toxic Organics,Trichloroethene,0,1
2003,8,CO,pH/Acidity/Caustic Conditions,pH,2,3
2003,8,MT,Mercury,Mercury,0,3
2003,8,MT,Metals (other than Mercury),Aluminum,3,4
2003,8,MT,Metals (other than Mercury),Arsenic,0,2
2003,8,MT,Metals (other than Mercury),Cadmium,4,8
2003,8,MT,Metals (other than Mercury),"Chromium, Total",0,2
2003,8,MT,Metals (other than Mercury),Copper,6,9
2003,8,MT,Metals (other than Mercury),Iron,5,8
2003,8,MT,Metals (other than Mercury),Lead,5,9
2003,8,MT,Metals (other than Mercury),Manganese,5,8
2003,8,MT,Metals (other than Mercury),Nickel,0,1
2003,8,MT,Metals (other than Mercury),Selenium,0,1
2003,8,MT,Metals (other than Mercury),Silver,2,2
2003,8,MT,Metals (other than Mercury),Tin,0,3
2003,8,MT,Metals (other than Mercury),Zinc,4,7
2003,8,MT,Noxious Aquatic Plants,Noxious Aquatic Plants,0,1
2003,8,MT,Nutrients,Nitrogen,0,10
2003,8,MT,Nutrients,Phosphorus,0,8
2003,8,MT,Nutrients,"Phosphorus, Total",0,1
2003,8,MT,Pathogens,Fecal,0,7
2003,8,MT,Pathogens,Fecal Coliform,0,4
2003,8,MT,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Salinity,0,2
2003,8,MT,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Total Dissolved Solids (TDS),0,2
2003,8,MT,Sediment,Sediment,4,10
2003,8,MT,Sediment,Sedimentation/Siltation,5,5
2003,8,MT,Temperature,Temperature,0,1
2003,8,MT,Total Toxics,Total Toxics,0,1
2003,8,MT,Toxic Inorganics,Fluoride,0,1
2003,8,MT,pH/Acidity/Caustic Conditions,pH,3,3
2003,8,ND,Nutrients,Nutrients,0,5
2003,8,ND,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,2
2003,8,ND,Sediment,Sediment,0,4
2003,8,SD,Ammonia,Ammonia,22,83
2003,8,SD,Mercury,Mercury,0,1
2003,8,SD,Metals (other than Mercury),Arsenic,0,1
2003,8,SD,Metals (other than Mercury),Cadmium,0,1
2003,8,SD,Metals (other than Mercury),"Chromium, Total",0,1
2003,8,SD,Metals (other than Mercury),Copper,0,1
2003,8,SD,Metals (other than Mercury),Lead,0,1
2003,8,SD,Metals (other than Mercury),Selenium,0,1
2003,8,SD,Metals (other than Mercury),Silver,0,1
2003,8,SD,Metals (other than Mercury),Zinc,0,1
2003,8,SD,Nutrients,Nitrate,0,1
2003,8,SD,Nutrients,Nitrogen,0,1
2003,8,SD,Nutrients,Nutrients,0,5
2003,8,SD,Nutrients,Phosphorus,4,22
2003,8,SD,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,3
2003,8,SD,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),1,3
2003,8,SD,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,5
2003,8,SD,Other Cause,Trend,0,1
2003,8,SD,Pathogens,Fecal,0,1
2003,8,SD,Pathogens,Fecal Coliform,0,2
2003,8,SD,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Chloride,1,1
2003,8,SD,Sediment,Sediment,0,15
2003,8,SD,Toxic Inorganics,Cyanide,0,2
2003,8,UT,Ammonia,Ammonia,0,8
2003,8,UT,Ammonia,"Ammonia, Un-ionized",0,15
2003,8,UT,Chlorine,Chlorine,0,11
2003,8,UT,Chlorine,"Chlorine, Residual (Chlorine Demand)",0,2
2003,8,UT,Chlorine,Total Residual Chlorine,0,1
2003,8,UT,Habitat Alterations,Habitat,0,5
2003,8,UT,Mercury,Mercury,0,1
2003,8,UT,Metals (other than Mercury),Copper,0,3
2003,8,UT,Metals (other than Mercury),Iron,0,3
2003,8,UT,Metals (other than Mercury),Lead,0,2
2003,8,UT,Metals (other than Mercury),Selenium,0,1
2003,8,UT,Metals (other than Mercury),Silver,0,1
2003,8,UT,Metals (other than Mercury),Zinc,0,2
2003,8,UT,Nutrients,Phosphorus,0,24
2003,8,UT,Nutrients,"Phosphorus, Total",3,10
2003,8,UT,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,4
2003,8,UT,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,2,27
2003,8,UT,Pathogens,Fecal Coliform,0,1
2003,8,UT,Pathogens,Total Coliform,0,1
2003,8,UT,Radiation,Gross Alpha,0,2
2003,8,UT,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Total Dissolved Solids (TDS),3,6
2003,8,UT,Sediment,Sediment,0,6
2003,8,UT,Temperature,Temperature,0,3
2003,8,WY,Ammonia,Ammonia,1,3
2003,8,WY,Ammonia,"Ammonia, Un-ionized",4,47
2003,8,WY,Chlorine,Chlorine,0,48
2003,8,WY,Chlorine,"Chlorine, Residual (Chlorine Demand)",4,13
2003,8,WY,Metals (other than Mercury),Copper,0,1
2003,8,WY,Metals (other than Mercury),Iron,0,4
2003,8,WY,Metals (other than Mercury),Manganese,0,2
2003,8,WY,Metals (other than Mercury),Zinc,0,1
2003,8,WY,Pathogens,Fecal,2,12
2003,8,WY,Pathogens,Fecal Coliform,0,40
2003,8,WY,Radiation,Radium,0,4
2003,8,WY,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Chlorides,0,1
2003,8,WY,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Total Dissolved Solids (TDS),0,1
2003,8,WY,Temperature,Temperature,0,1
2003,8,WY,Toxic Organics,Pentachlorophenol (PCP),0,1
2003,9,AZ,Mercury,Mercury,0,2
2003,9,AZ,Metals (other than Mercury),Beryllium,1,1
2003,9,AZ,Metals (other than Mercury),Cadmium,3,3
2003,9,AZ,Metals (other than Mercury),Copper,4,5
2003,9,AZ,Metals (other than Mercury),Zinc,3,3
2003,9,AZ,Nutrients,Nitrogen,0,3
2003,9,AZ,Nutrients,"Nitrogen, Total",0,6
2003,9,AZ,Nutrients,Phosphorus,0,1
2003,9,AZ,Nutrients,"Phosphorus, Total",0,8
2003,9,AZ,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,2
2003,9,AZ,Pathogens,Escherichia Coli (E. Coli),0,1
2003,9,AZ,Pathogens,Total Coliform,0,1
2003,9,AZ,Turbidity,Turbidity,0,7
2003,9,AZ,pH/Acidity/Caustic Conditions,pH,4,7
2003,9,CA,Algal Growth,Algae,6,6
2003,9,CA,Ammonia,Ammonia,10,10
2003,9,CA,Mercury,Mercury,1,2
